order_ID,customer_item,order_time,price
7023,[7943],2024-01-26 12:46:00,8
7024,[7944],2024-01-26 12:15:00,8
7025,[7945],2024-01-26 13:21:00,10
7026,[7946],2024-01-26 13:15:00,12
7027,[7947],2024-01-26 12:44:00,10
7028,[7948],2024-01-26 17:31:00,10
7029,[7949],2024-01-26 13:17:00,8
7030,[7950],2024-01-26 17:55:00,10
7031,[7951],2024-01-26 11:23:00,12
7032,[7952],2024-01-26 19:22:00,12
7033,[7953],2024-01-26 17:52:00,8
7034,[7954],2024-01-26 13:01:00,10
7035,[7955],2024-01-26 13:03:00,12
7036,[7956],2024-01-26 13:08:00,10
7037,[7957],2024-01-26 16:54:00,12
7038,[7958],2024-01-26 17:18:00,12
7039,[7959],2024-01-26 17:20:00,10
7040,"[7960,7961]",2024-01-26 12:13:00,18
7041,[7962],2024-01-26 16:24:00,12
7042,[7963],2024-01-26 16:16:00,12
7043,[7964],2024-01-26 13:09:00,10
7044,[7965],2024-01-26 10:20:00,8
7045,[7966],2024-01-26 16:20:00,12
7046,[7967],2024-01-26 12:53:00,12
7047,[7968],2024-01-26 17:13:00,10
7048,[7969],2024-01-26 12:04:00,8
7049,[7970],2024-01-26 17:31:00,12
7050,[7971],2024-01-26 16:36:00,12
7051,[7972],2024-01-26 17:48:00,10
7052,[7973],2024-01-26 17:50:00,8
7053,[7974],2024-01-26 13:16:00,8
7054,[7975],2024-01-26 17:40:00,10
7055,[7976],2024-01-26 21:28:00,12
7056,[7977],2024-01-26 12:26:00,8
7057,[7978],2024-01-26 17:23:00,8
7058,[7979],2024-01-26 13:13:00,12
7059,[7980],2024-01-26 13:30:00,10
7060,[7981],2024-01-26 20:28:00,12
7061,[7982],2024-01-26 12:47:00,12
7062,[7983],2024-01-26 17:14:00,10
7063,[7984],2024-01-26 12:35:00,12
7064,[7985],2024-01-26 17:53:00,10
7065,[7986],2024-01-26 19:23:00,10
7066,[7987],2024-01-26 17:25:00,8
7067,[7988],2024-01-26 11:20:00,6
7068,[7989],2024-01-26 17:26:00,10
7069,[7990],2024-01-26 12:03:00,8
7070,"[7991,7992]",2024-01-26 13:26:00,20
7071,[7993],2024-01-26 13:38:00,8
7072,[7994],2024-01-26 16:32:00,8
7073,[7995],2024-01-26 13:08:00,8
7074,[7996],2024-01-26 12:33:00,10
7075,[7997],2024-01-26 13:04:00,8
7076,[7998],2024-01-26 16:18:00,10
7077,[7999],2024-01-26 14:15:00,12
7078,[8000],2024-01-26 12:29:00,10
7079,"[8001,8002]",2024-01-26 13:20:00,18
7080,[8003],2024-01-26 13:05:00,8
7081,[8004],2024-01-26 17:26:00,8
7082,[8005],2024-01-26 19:59:00,8
7083,[8006],2024-01-26 12:49:00,10
7084,[8007],2024-01-26 17:01:00,12
7085,[8008],2024-01-26 16:09:00,10
7086,[8009],2024-01-26 12:48:00,10
7087,"[8010,8011]",2024-01-26 17:01:00,18
7088,[8012],2024-01-26 18:22:00,10
7089,[8013],2024-01-26 17:38:00,12
7090,[8014],2024-01-26 19:15:00,8
7091,[8015],2024-01-26 17:24:00,10
7092,[8016],2024-01-26 20:30:00,12
7093,[8017],2024-01-26 17:06:00,10
7094,[8018],2024-01-26 12:42:00,10
7095,[8019],2024-01-26 13:04:00,8
7096,[8020],2024-01-26 12:28:00,8
7097,"[8021,8022,8023]",2024-01-26 16:47:00,24
7098,[8024],2024-01-26 21:09:00,6
7099,[8025],2024-01-26 13:02:00,10
7100,[8026],2024-01-26 16:36:00,12
7101,[8027],2024-01-26 13:09:00,8
7102,"[8028,8029,8030]",2024-01-26 13:05:00,26
7103,[8031],2024-01-26 16:43:00,12
7104,[8032],2024-01-26 16:42:00,6
7105,[8033],2024-01-26 16:49:00,12
7106,[8034],2024-01-26 14:55:00,10
7107,[8035],2024-01-26 17:04:00,6
7108,[8036],2024-01-26 16:56:00,10
7109,"[8037,8038,8039,8040]",2024-01-26 19:56:00,40
7110,[8041],2024-01-26 18:46:00,8
7111,[8042],2024-01-26 12:22:00,10
7112,[8043],2024-01-26 16:41:00,8
7113,[8044],2024-01-26 11:34:00,12
7114,"[8045,8046]",2024-01-26 17:09:00,22
7115,[8047],2024-01-26 13:13:00,8
7116,"[8048,8049]",2024-01-26 16:13:00,18
7117,"[8050,8051]",2024-01-26 12:28:00,20
7118,[8052],2024-01-26 16:12:00,10
7119,[8053],2024-01-26 20:16:00,10
7120,[8054],2024-01-26 11:53:00,12
7121,[8055],2024-01-26 17:52:00,12
7122,"[8056,8057]",2024-01-26 11:21:00,14
7123,[8058],2024-01-26 13:06:00,8
7124,[8059],2024-01-26 13:15:00,12
7125,"[8060,8061]",2024-01-26 16:55:00,16
7126,[8062],2024-01-26 16:53:00,12
7127,[8063],2024-01-26 17:17:00,12
7128,[8064],2024-01-26 19:22:00,10
7129,[8065],2024-01-26 13:07:00,10
7130,[8066],2024-01-26 17:28:00,8
7131,[8067],2024-01-26 16:35:00,10
7132,[8068],2024-01-26 17:16:00,8
7133,[8069],2024-01-26 12:06:00,10
7134,[8070],2024-01-26 12:33:00,8
7135,"[8071,8072]",2024-01-26 12:30:00,22
7136,[8073],2024-01-26 16:36:00,10
7137,[8074],2024-01-26 17:05:00,10
7138,[8075],2024-01-26 13:07:00,8
7139,[8076],2024-01-26 16:51:00,8
7140,[8077],2024-01-26 13:10:00,6
7141,[8078],2024-01-26 20:11:00,12
7142,[8079],2024-01-26 12:34:00,8
7143,"[8080,8081]",2024-01-26 10:26:00,20
7144,[8082],2024-01-26 13:28:00,10
7145,[8083],2024-01-26 13:14:00,10
7146,[8084],2024-01-26 12:43:00,10
7147,[8085],2024-01-26 16:57:00,12
7148,[8086],2024-01-26 16:54:00,10
7149,[8087],2024-01-26 16:27:00,12
7150,"[8088,8089]",2024-01-26 16:27:00,22
7151,[8090],2024-01-26 17:58:00,12
7152,[8091],2024-01-26 17:28:00,10
7153,"[8092,8093]",2024-01-26 12:28:00,20
7154,[8094],2024-01-26 16:12:00,10
7155,[8095],2024-01-26 12:51:00,8
7156,[8096],2024-01-26 13:23:00,10
7157,"[8097,8098]",2024-01-26 17:07:00,18
7158,[8099],2024-01-26 16:49:00,6
7159,[8100],2024-01-26 13:00:00,10
7160,[8101],2024-01-26 17:13:00,10
7161,[8102],2024-01-26 16:24:00,8
7162,[8103],2024-01-26 16:57:00,12
7163,[8104],2024-01-26 17:06:00,12
7164,[8105],2024-01-26 16:40:00,6
7165,[8106],2024-01-26 17:17:00,8
7166,[8107],2024-01-26 19:05:00,8
7167,[8108],2024-01-26 12:49:00,8
7168,[8109],2024-01-26 17:24:00,10
7169,[8110],2024-01-26 14:04:00,8
7170,[8111],2024-01-26 13:28:00,6
7171,[8112],2024-01-26 17:19:00,12
7172,[8113],2024-01-26 16:28:00,12
7173,[8114],2024-01-26 17:23:00,12
7174,[8115],2024-01-26 13:35:00,8
7175,[8116],2024-01-26 16:57:00,12
7176,[8117],2024-01-26 18:07:00,8
7177,"[8118,8119]",2024-01-26 16:10:00,24
7178,[8120],2024-01-26 20:10:00,6
7179,[8121],2024-01-26 12:14:00,8
7180,[8122],2024-01-26 13:15:00,10
7181,"[8123,8124]",2024-01-26 16:41:00,22
7182,[8125],2024-01-26 21:41:00,10
7183,[8126],2024-01-26 13:14:00,12
7184,"[8127,8128]",2024-01-26 16:59:00,20
7185,[8129],2024-01-26 18:01:00,8
7186,[8130],2024-01-26 13:47:00,12
7187,[8131],2024-01-26 12:55:00,10
7188,[8132],2024-01-26 16:30:00,8
7189,[8133],2024-01-26 13:01:00,10
7190,[8134],2024-01-26 16:45:00,8
7191,[8135],2024-01-26 17:24:00,8
7192,[8136],2024-01-26 12:57:00,12
7193,[8137],2024-01-26 16:15:00,12
7194,[8138],2024-01-26 12:54:00,12
7195,[8139],2024-01-26 21:56:00,10
7196,"[8140,8141]",2024-01-26 17:26:00,20
7197,[8142],2024-01-26 12:37:00,8
7198,[8143],2024-01-26 16:44:00,10
7199,[8144],2024-01-26 19:48:00,8
7200,[8145],2024-01-26 17:19:00,8
7201,[8146],2024-01-26 18:57:00,8
7202,[8147],2024-01-26 12:22:00,8
7203,[8148],2024-01-26 20:46:00,8
7204,[8149],2024-01-26 16:29:00,8
7205,[8150],2024-01-26 12:58:00,10
7206,[8151],2024-01-26 17:39:00,10
7207,[8152],2024-01-26 17:04:00,10
7208,[8153],2024-01-26 17:02:00,6
7209,[8154],2024-01-26 13:25:00,10
7210,[8155],2024-01-26 16:45:00,12
7211,"[8156,8157]",2024-01-26 17:16:00,24
7212,[8158],2024-01-26 17:25:00,12
7213,[8159],2024-01-26 13:04:00,8
7214,[8160],2024-01-26 14:00:00,6
7215,[8161],2024-01-26 15:10:00,8
7216,[8162],2024-01-26 15:00:00,8
7217,[8163],2024-01-26 17:11:00,8
7218,[8164],2024-01-26 17:42:00,10
7219,[8165],2024-01-26 16:32:00,6
7220,[8166],2024-01-26 12:55:00,12
7221,"[8167,8168]",2024-01-26 12:29:00,16
7222,"[8169,8170]",2024-01-26 17:32:00,18
7223,[8171],2024-01-26 17:00:00,12
7224,[8172],2024-01-26 13:15:00,10
7225,[8173],2024-01-26 17:02:00,12
7226,[8174],2024-01-26 13:00:00,8
7227,[8175],2024-01-26 13:27:00,12
7228,[8176],2024-01-26 17:21:00,10
7229,[8177],2024-01-26 16:29:00,8
7230,[8178],2024-01-26 12:54:00,8
7231,[8179],2024-01-26 13:02:00,12
7232,[8180],2024-01-26 13:47:00,8
7233,[8181],2024-01-26 13:25:00,8
7234,[8182],2024-01-26 12:27:00,6
7235,[8183],2024-01-26 12:43:00,10
7236,[8184],2024-01-26 12:47:00,12
7237,[8185],2024-01-26 17:08:00,10
7238,[8186],2024-01-26 13:21:00,6
7239,[8187],2024-01-26 12:28:00,12
7240,[8188],2024-01-26 12:06:00,8
7241,[8189],2024-01-26 17:21:00,12
7242,"[8190,8191,8192]",2024-01-26 17:23:00,26
7243,"[8193,8194]",2024-01-26 12:54:00,16
7244,[8195],2024-01-26 16:56:00,8
7245,[8196],2024-01-26 13:09:00,8
7246,[8197],2024-01-26 11:44:00,12
7247,[8198],2024-01-26 16:41:00,12
7248,[8199],2024-01-26 17:01:00,8
7249,[8200],2024-01-26 13:04:00,8
7250,[8201],2024-01-26 21:05:00,10
7251,[8202],2024-01-26 16:19:00,12
7252,[8203],2024-01-26 17:16:00,6
7253,[8204],2024-01-26 17:09:00,10
7254,[8205],2024-01-26 19:06:00,8
7255,[8206],2024-01-26 17:15:00,10
7256,[8207],2024-01-26 14:23:00,6
7257,[8208],2024-01-26 16:29:00,8
7258,"[8209,8210]",2024-01-26 12:37:00,14
7259,"[8211,8212]",2024-01-26 12:44:00,18
7260,[8213],2024-01-26 13:38:00,8
7261,[8214],2024-01-26 16:46:00,10
7262,"[8215,8216]",2024-01-26 13:43:00,14
7263,[8217],2024-01-26 12:33:00,12
7264,[8218],2024-01-26 12:20:00,8
7265,[8219],2024-01-26 10:24:00,8
7266,[8220],2024-01-26 21:25:00,12
7267,[8221],2024-01-26 16:54:00,12
7268,[8222],2024-01-26 17:19:00,6
7269,[8223],2024-01-26 15:03:00,12
7270,[8224],2024-01-26 16:38:00,12
7271,[8225],2024-01-26 15:36:00,8
7272,"[8226,8227]",2024-01-26 13:43:00,22
7273,[8228],2024-01-26 12:51:00,10
7274,[8229],2024-01-26 17:03:00,12
7275,[8230],2024-01-26 12:57:00,8
7276,[8231],2024-01-26 12:11:00,8
7277,[8232],2024-01-26 12:57:00,12
7278,"[8233,8234]",2024-01-26 13:02:00,22
7279,[8235],2024-01-26 16:54:00,8
7280,[8236],2024-01-26 16:23:00,10
7281,[8237],2024-01-26 16:16:00,8
7282,[8238],2024-01-26 17:22:00,10
7283,[8239],2024-01-26 17:44:00,10
7284,[8240],2024-01-26 13:01:00,10
7285,[8241],2024-01-26 12:56:00,8
7286,[8242],2024-01-26 17:04:00,8
7287,[8243],2024-01-26 13:41:00,10
7288,"[8244,8245]",2024-01-26 16:43:00,22
7289,[8246],2024-01-26 17:27:00,12
7290,[8247],2024-01-26 16:52:00,12
7291,"[8248,8249]",2024-01-26 13:00:00,16
7292,[8250],2024-01-26 12:47:00,12
7293,[8251],2024-01-26 12:39:00,8
7294,[8252],2024-01-26 15:19:00,8
7295,"[8253,8254,8255,8256]",2024-01-26 16:47:00,36
7296,[8257],2024-01-27 18:34:00,8
7297,[8258],2024-01-27 17:35:00,12
7298,[8259],2024-01-27 17:10:00,10
7299,[8260],2024-01-27 12:51:00,8
7300,[8261],2024-01-27 13:24:00,8
7301,[8262],2024-01-27 13:39:00,8
7302,[8263],2024-01-27 13:16:00,10
7303,[8264],2024-01-27 16:25:00,10
7304,[8265],2024-01-27 17:11:00,10
7305,[8266],2024-01-27 14:04:00,8
7306,"[8267,8268]",2024-01-27 13:45:00,16
7307,[8269],2024-01-27 13:24:00,8
7308,[8270],2024-01-27 15:55:00,8
7309,[8271],2024-01-27 17:48:00,8
7310,[8272],2024-01-27 17:06:00,10
7311,[8273],2024-01-27 12:02:00,10
7312,[8274],2024-01-27 10:17:00,8
7313,[8275],2024-01-27 16:22:00,6
7314,[8276],2024-01-27 16:17:00,8
7315,[8277],2024-01-27 21:15:00,8
7316,"[8278,8279]",2024-01-27 12:31:00,20
7317,[8280],2024-01-27 20:41:00,8
7318,[8281],2024-01-27 20:51:00,12
7319,[8282],2024-01-27 16:57:00,8
7320,"[8283,8284]",2024-01-27 15:41:00,20
7321,[8285],2024-01-27 12:10:00,8
7322,[8286],2024-01-27 12:56:00,12
7323,[8287],2024-01-27 17:08:00,8
7324,[8288],2024-01-27 16:46:00,8
7325,[8289],2024-01-27 17:13:00,10
7326,[8290],2024-01-27 19:17:00,8
7327,[8291],2024-01-27 14:45:00,10
7328,[8292],2024-01-27 11:54:00,6
7329,[8293],2024-01-27 12:45:00,12
7330,[8294],2024-01-27 17:08:00,6
7331,[8295],2024-01-27 13:35:00,12
7332,[8296],2024-01-27 17:29:00,8
7333,[8297],2024-01-27 16:58:00,8
7334,[8298],2024-01-27 17:09:00,12
7335,"[8299,8300]",2024-01-27 12:59:00,16
7336,"[8301,8302]",2024-01-27 16:36:00,24
7337,[8303],2024-01-27 17:20:00,10
7338,[8304],2024-01-27 17:57:00,12
7339,[8305],2024-01-27 16:35:00,12
7340,[8306],2024-01-27 17:06:00,8
7341,[8307],2024-01-27 11:46:00,12
7342,[8308],2024-01-27 17:15:00,8
7343,[8309],2024-01-27 13:45:00,10
7344,[8310],2024-01-27 16:29:00,10
7345,[8311],2024-01-27 17:36:00,8
7346,[8312],2024-01-27 12:28:00,10
7347,[8313],2024-01-27 17:03:00,10
7348,[8314],2024-01-27 15:05:00,6
7349,[8315],2024-01-27 17:40:00,8
7350,[8316],2024-01-27 16:48:00,12
7351,[8317],2024-01-27 21:12:00,10
7352,[8318],2024-01-27 12:56:00,10
7353,[8319],2024-01-27 12:33:00,8
7354,[8320],2024-01-27 21:51:00,8
7355,[8321],2024-01-27 17:13:00,8
7356,[8322],2024-01-27 16:26:00,8
7357,[8323],2024-01-27 13:02:00,8
7358,[8324],2024-01-27 10:34:00,8
7359,[8325],2024-01-27 17:33:00,10
7360,[8326],2024-01-27 10:53:00,8
7361,[8327],2024-01-27 21:54:00,10
7362,[8328],2024-01-27 16:55:00,12
7363,[8329],2024-01-27 13:27:00,12
7364,[8330],2024-01-27 18:35:00,12
7365,[8331],2024-01-27 16:20:00,10
7366,[8332],2024-01-27 15:08:00,8
7367,[8333],2024-01-27 14:24:00,12
7368,[8334],2024-01-27 16:40:00,10
7369,[8335],2024-01-27 17:14:00,12
7370,"[8336,8337]",2024-01-27 16:31:00,20
7371,[8338],2024-01-27 17:01:00,10
7372,[8339],2024-01-27 17:03:00,8
7373,[8340],2024-01-27 18:48:00,8
7374,[8341],2024-01-27 16:09:00,8
7375,[8342],2024-01-27 12:50:00,8
7376,[8343],2024-01-27 16:54:00,8
7377,[8344],2024-01-27 16:43:00,10
7378,[8345],2024-01-27 12:23:00,6
7379,[8346],2024-01-27 17:25:00,12
7380,[8347],2024-01-27 17:06:00,12
7381,[8348],2024-01-27 12:45:00,12
7382,[8349],2024-01-27 13:18:00,8
7383,[8350],2024-01-27 17:00:00,12
7384,[8351],2024-01-27 12:46:00,8
7385,[8352],2024-01-27 16:45:00,12
7386,[8353],2024-01-27 17:17:00,12
7387,[8354],2024-01-27 17:29:00,8
7388,"[8355,8356]",2024-01-27 10:06:00,24
7389,[8357],2024-01-27 13:39:00,10
7390,[8358],2024-01-27 18:09:00,8
7391,"[8359,8360]",2024-01-27 13:29:00,20
7392,[8361],2024-01-27 16:44:00,10
7393,[8362],2024-01-27 17:36:00,8
7394,[8363],2024-01-27 17:17:00,8
7395,[8364],2024-01-27 13:11:00,12
7396,[8365],2024-01-27 17:25:00,6
7397,"[8366,8367]",2024-01-27 13:25:00,20
7398,[8368],2024-01-27 17:19:00,12
7399,[8369],2024-01-27 13:46:00,10
7400,"[8370,8371]",2024-01-27 17:14:00,24
7401,[8372],2024-01-27 12:16:00,8
7402,[8373],2024-01-27 11:37:00,12
7403,[8374],2024-01-27 19:00:00,10
7404,[8375],2024-01-27 13:15:00,8
7405,[8376],2024-01-27 17:49:00,12
7406,"[8377,8378]",2024-01-27 16:49:00,22
7407,[8379],2024-01-27 13:16:00,10
7408,[8380],2024-01-27 12:49:00,8
7409,[8381],2024-01-27 12:05:00,12
7410,"[8382,8383]",2024-01-27 13:17:00,18
7411,"[8384,8385,8386]",2024-01-27 19:11:00,32
7412,[8387],2024-01-27 12:56:00,12
7413,[8388],2024-01-27 14:37:00,8
7414,[8389],2024-01-27 12:27:00,8
7415,[8390],2024-01-27 21:17:00,8
7416,"[8391,8392]",2024-01-27 17:14:00,24
7417,[8393],2024-01-27 16:38:00,10
7418,[8394],2024-01-27 13:42:00,8
7419,[8395],2024-01-27 14:23:00,12
7420,[8396],2024-01-27 16:16:00,12
7421,[8397],2024-01-27 16:43:00,10
7422,[8398],2024-01-27 20:49:00,8
7423,[8399],2024-01-27 17:13:00,10
7424,"[8400,8401]",2024-01-27 15:19:00,20
7425,"[8402,8403]",2024-01-27 12:50:00,16
7426,[8404],2024-01-27 21:59:00,8
7427,[8405],2024-01-27 13:33:00,10
7428,[8406],2024-01-27 16:10:00,8
7429,[8407],2024-01-27 19:40:00,6
7430,[8408],2024-01-27 11:02:00,10
7431,[8409],2024-01-27 16:24:00,12
7432,[8410],2024-01-27 14:53:00,10
7433,[8411],2024-01-27 12:50:00,12
7434,[8412],2024-01-27 12:38:00,6
7435,[8413],2024-01-27 12:09:00,8
7436,[8414],2024-01-27 12:30:00,6
7437,[8415],2024-01-27 17:26:00,12
7438,[8416],2024-01-27 17:18:00,10
7439,[8417],2024-01-27 12:05:00,10
7440,[8418],2024-01-27 13:06:00,12
7441,[8419],2024-01-27 13:41:00,8
7442,[8420],2024-01-27 17:37:00,12
7443,[8421],2024-01-27 13:09:00,12
7444,[8422],2024-01-27 16:56:00,12
7445,[8423],2024-01-27 16:54:00,8
7446,[8424],2024-01-27 17:31:00,8
7447,[8425],2024-01-27 17:10:00,8
7448,[8426],2024-01-27 12:26:00,10
7449,[8427],2024-01-27 18:31:00,10
7450,[8428],2024-01-27 12:28:00,8
7451,[8429],2024-01-27 17:07:00,12
7452,[8430],2024-01-27 11:19:00,10
7453,[8431],2024-01-27 16:51:00,10
7454,[8432],2024-01-27 17:28:00,12
7455,[8433],2024-01-27 17:20:00,8
7456,[8434],2024-01-27 19:30:00,10
7457,[8435],2024-01-27 17:25:00,10
7458,[8436],2024-01-27 21:19:00,12
7459,[8437],2024-01-27 16:29:00,8
7460,[8438],2024-01-27 16:56:00,10
7461,[8439],2024-01-27 16:44:00,10
7462,[8440],2024-01-27 13:03:00,10
7463,"[8441,8442]",2024-01-27 12:53:00,14
7464,[8443],2024-01-27 20:23:00,12
7465,[8444],2024-01-27 17:27:00,8
7466,[8445],2024-01-27 17:32:00,10
7467,[8446],2024-01-27 13:28:00,12
7468,[8447],2024-01-27 16:52:00,8
7469,[8448],2024-01-27 17:40:00,8
7470,[8449],2024-01-27 12:46:00,8
7471,[8450],2024-01-27 13:55:00,6
7472,[8451],2024-01-27 17:19:00,10
7473,[8452],2024-01-27 11:55:00,10
7474,[8453],2024-01-27 13:12:00,8
7475,[8454],2024-01-27 13:12:00,8
7476,[8455],2024-01-27 12:44:00,10
7477,[8456],2024-01-27 18:28:00,10
7478,[8457],2024-01-27 21:46:00,10
7479,[8458],2024-01-27 21:15:00,8
7480,[8459],2024-01-27 18:24:00,10
7481,[8460],2024-01-27 13:52:00,12
7482,[8461],2024-01-27 17:27:00,10
7483,[8462],2024-01-27 17:34:00,12
7484,[8463],2024-01-27 16:42:00,8
7485,[8464],2024-01-27 12:41:00,12
7486,[8465],2024-01-27 17:29:00,8
7487,[8466],2024-01-27 11:42:00,8
7488,[8467],2024-01-27 20:02:00,6
7489,[8468],2024-01-27 10:41:00,8
7490,[8469],2024-01-27 16:18:00,8
7491,[8470],2024-01-27 17:07:00,10
7492,[8471],2024-01-27 17:20:00,12
7493,[8472],2024-01-27 16:45:00,10
7494,[8473],2024-01-27 14:56:00,8
7495,"[8474,8475]",2024-01-27 12:48:00,18
7496,"[8476,8477]",2024-01-27 16:23:00,20
7497,[8478],2024-01-27 12:36:00,8
7498,[8479],2024-01-27 21:36:00,10
7499,[8480],2024-01-27 18:54:00,10
7500,[8481],2024-01-27 18:38:00,6
7501,[8482],2024-01-27 16:58:00,10
7502,[8483],2024-01-27 13:57:00,6
7503,"[8484,8485]",2024-01-27 11:42:00,20
7504,[8486],2024-01-27 14:03:00,10
7505,[8487],2024-01-27 10:46:00,12
7506,[8488],2024-01-27 13:33:00,8
7507,[8489],2024-01-27 16:29:00,12
7508,[8490],2024-01-27 13:15:00,6
7509,[8491],2024-01-27 12:45:00,10
7510,[8492],2024-01-27 10:04:00,10
7511,[8493],2024-01-27 14:05:00,8
7512,[8494],2024-01-27 17:19:00,8
7513,[8495],2024-01-27 14:11:00,8
7514,[8496],2024-01-27 21:24:00,8
7515,[8497],2024-01-27 12:32:00,8
7516,[8498],2024-01-27 14:10:00,10
7517,[8499],2024-01-27 16:15:00,8
7518,[8500],2024-01-27 13:37:00,10
7519,[8501],2024-01-27 13:03:00,6
7520,"[8502,8503]",2024-01-27 16:36:00,22
7521,[8504],2024-01-27 13:04:00,10
7522,"[8505,8506]",2024-01-27 17:05:00,18
7523,[8507],2024-01-27 14:02:00,10
7524,[8508],2024-01-27 10:10:00,12
7525,[8509],2024-01-27 16:44:00,8
7526,[8510],2024-01-27 16:29:00,8
7527,[8511],2024-01-27 18:14:00,8
7528,[8512],2024-01-27 13:18:00,12
7529,[8513],2024-01-27 16:53:00,10
7530,[8514],2024-01-27 13:19:00,10
7531,[8515],2024-01-27 17:05:00,10
7532,[8516],2024-01-27 12:54:00,8
7533,[8517],2024-01-27 12:21:00,12
7534,[8518],2024-01-27 19:22:00,12
7535,[8519],2024-01-27 12:26:00,8
7536,[8520],2024-01-27 11:11:00,8
7537,[8521],2024-01-27 16:31:00,8
7538,[8522],2024-01-27 16:41:00,8
7539,[8523],2024-01-27 18:39:00,8
7540,[8524],2024-01-27 16:48:00,12
7541,"[8525,8526]",2024-01-27 12:58:00,22
7542,[8527],2024-01-27 17:43:00,12
7543,[8528],2024-01-27 12:22:00,8
7544,[8529],2024-01-27 20:11:00,8
7545,[8530],2024-01-27 13:35:00,12
7546,[8531],2024-01-27 17:26:00,12
7547,[8532],2024-01-27 17:52:00,8
7548,"[8533,8534]",2024-01-27 17:57:00,16
7549,[8535],2024-01-27 17:04:00,8
7550,[8536],2024-01-27 13:50:00,10
7551,[8537],2024-01-27 15:55:00,10
7552,[8538],2024-01-27 12:23:00,10
7553,[8539],2024-01-27 13:14:00,10
7554,[8540],2024-01-27 16:12:00,8
7555,[8541],2024-01-27 12:43:00,8
7556,[8542],2024-01-27 16:34:00,8
7557,[8543],2024-01-27 13:03:00,8
7558,[8544],2024-01-27 12:22:00,12
7559,[8545],2024-01-27 10:06:00,10
7560,[8546],2024-01-27 15:55:00,12
7561,[8547],2024-01-27 18:09:00,8
7562,[8548],2024-01-27 13:34:00,10
7563,[8549],2024-01-27 16:23:00,8
7564,[8550],2024-01-27 17:06:00,10
7565,[8551],2024-01-27 11:14:00,8
7566,[8552],2024-01-27 12:54:00,8
7567,"[8553,8554]",2024-01-27 13:00:00,20
7568,[8555],2024-01-27 17:11:00,8
7569,[8556],2024-01-27 16:09:00,8
7570,[8557],2024-01-27 18:50:00,10
7571,[8558],2024-01-27 14:00:00,12
7572,[8559],2024-01-27 12:07:00,8
7573,[8560],2024-01-27 11:36:00,8
7574,"[8561,8562,8563]",2024-01-27 16:18:00,24
7575,[8564],2024-01-27 16:31:00,12
7576,[8565],2024-01-27 13:22:00,10
7577,[8566],2024-01-27 12:47:00,10
7578,[8567],2024-01-27 16:59:00,10
7579,[8568],2024-01-27 12:48:00,10
7580,[8569],2024-01-28 16:47:00,12
7581,[8570],2024-01-28 12:45:00,10
7582,[8571],2024-01-28 12:24:00,8
7583,[8572],2024-01-28 17:01:00,8
7584,[8573],2024-01-28 16:13:00,10
7585,"[8574,8575]",2024-01-28 14:00:00,14
7586,[8576],2024-01-28 19:36:00,12
7587,[8577],2024-01-28 16:31:00,8
7588,[8578],2024-01-28 17:04:00,8
7589,[8579],2024-01-28 16:12:00,10
7590,[8580],2024-01-28 17:19:00,8
7591,[8581],2024-01-28 12:27:00,8
7592,[8582],2024-01-28 16:30:00,8
7593,[8583],2024-01-28 16:59:00,6
7594,[8584],2024-01-28 13:07:00,10
7595,[8585],2024-01-28 13:24:00,12
7596,[8586],2024-01-28 13:24:00,6
7597,[8587],2024-01-28 12:50:00,8
7598,[8588],2024-01-28 16:54:00,12
7599,[8589],2024-01-28 17:24:00,8
7600,[8590],2024-01-28 12:23:00,12
7601,[8591],2024-01-28 17:07:00,8
7602,[8592],2024-01-28 17:20:00,12
7603,[8593],2024-01-28 17:11:00,10
7604,[8594],2024-01-28 15:59:00,8
7605,[8595],2024-01-28 12:05:00,10
7606,[8596],2024-01-28 16:54:00,8
7607,[8597],2024-01-28 16:02:00,12
7608,[8598],2024-01-28 13:27:00,8
7609,[8599],2024-01-28 13:45:00,6
7610,[8600],2024-01-28 17:26:00,8
7611,[8601],2024-01-28 18:23:00,12
7612,[8602],2024-01-28 17:46:00,12
7613,[8603],2024-01-28 18:03:00,6
7614,[8604],2024-01-28 12:27:00,8
7615,"[8605,8606]",2024-01-28 17:24:00,18
7616,[8607],2024-01-28 17:56:00,8
7617,[8608],2024-01-28 18:49:00,10
7618,[8609],2024-01-28 12:03:00,12
7619,[8610],2024-01-28 13:35:00,8
7620,[8611],2024-01-28 21:14:00,6
7621,[8612],2024-01-28 13:03:00,10
7622,[8613],2024-01-28 13:05:00,8
7623,[8614],2024-01-28 17:13:00,10
7624,[8615],2024-01-28 13:58:00,8
7625,[8616],2024-01-28 17:13:00,8
7626,[8617],2024-01-28 11:55:00,10
7627,[8618],2024-01-28 11:37:00,12
7628,[8619],2024-01-28 16:31:00,8
7629,[8620],2024-01-28 15:07:00,8
7630,[8621],2024-01-28 17:42:00,8
7631,[8622],2024-01-28 19:03:00,10
7632,[8623],2024-01-28 13:38:00,12
7633,[8624],2024-01-28 17:43:00,12
7634,[8625],2024-01-28 17:43:00,8
7635,[8626],2024-01-28 12:35:00,10
7636,[8627],2024-01-28 13:00:00,10
7637,[8628],2024-01-28 20:58:00,8
7638,[8629],2024-01-28 16:56:00,12
7639,[8630],2024-01-28 13:28:00,12
7640,[8631],2024-01-28 15:22:00,10
7641,[8632],2024-01-28 11:53:00,10
7642,[8633],2024-01-28 14:02:00,8
